operator_id,operator_name,mean_risk,max_risk,total_miles,n_decades,actual_events,mean_age,ci_low,ci_high,risk_tier
13710,NORTHERN ILLINOIS GAS CO,0.06961754801543611,0.10386684904293815,2312.06,18.0,0.0,46.22729081425223,0.05599459933145559,0.08124280366129788,ELEVATED
12498,MIDWESTERN GAS TRANSMISSION CO,0.06907113344676219,0.11578047279103494,803.4599999999998,54.0,3.0,61.51356632564163,0.03916703326017023,0.09343715515401292,ELEVATED
842,AIR LIQUIDE LARGE INDUSTRIES U.S. LP,0.06886340361371253,0.11578047279103494,839.04,26.0,0.0,31.42025409992372,0.04857409935094057,0.08662109866996454,ELEVATED
31712,"GUARDIAN PIPELINE, LLC",0.06841452731951458,0.11578047279103494,524.4899999999999,10.0,0.0,18.4862056473908,0.026125327006721568,0.1041476427851969,ELEVATED
22435,"WEST TEXAS GAS UTILITY, LLC.",0.06834876832393702,0.1618310198758844,1666.051,38.0,0.0,47.45710545475499,0.03236775786335811,0.10196787572777495,ELEVATED
15359,BLACK HILLS ENERGY,0.0681170244667084,0.1618310198758844,6577.2300000000005,100.0,1.0,41.86937054048588,0.04774638073138031,0.08702563456552348,ELEVATED
18536,SOUTHWEST GAS CORP,0.06785684492767496,0.11578047279103494,951.651,42.0,0.0,45.86820063237469,0.04571352129438803,0.08409528403283285,ELEVATED
40270,STAGECOACH GAS SERVICES LLC,0.06745213846085958,0.09792291950731365,368.858,17.0,1.0,20.758644247921964,0.04537004071385361,0.08748221029728159,ELEVATED
8310,IROQUOIS GAS CORP,0.06664736459763432,0.08114553321423597,705.9780000000001,12.0,0.0,28.38078948635793,0.03406366370863611,0.07971338880352423,ELEVATED
2456,CLARKE - MOBILE COUNTIES GAS DIST,0.06616851630634406,0.11578047279103494,299.89,14.0,0.0,43.512204474974155,0.024476254859497507,0.08993937633807116,ELEVATED
32513,AMEREN ILLINOIS COMPANY,0.06584468909225429,0.10386684904293815,2269.23,20.0,0.0,43.1455956425748,0.05199670587781886,0.07702562794907103,ELEVATED
40802,P H MASTERLINE MIDSTREAM LLC,0.06568538696835173,0.06568538696835173,15.8,1.0,0.0,9.0,0.06568538696835173,0.06568538696835173,ELEVATED
40074,"VENTURE GLOBAL GATOR EXPRESS, LLC",0.06568538696835173,0.06568538696835173,26.8,1.0,0.0,2.0,0.06568538696835173,0.06568538696835173,ELEVATED
40609,TC LOUISIANA INTRASTATE PIPELINE LLC,0.06568538696835173,0.06568538696835173,42.381,1.0,0.0,2.0,0.06568538696835173,0.06568538696835173,ELEVATED
40928,DEFENDER GAS PRODUCERS LLC,0.06568538696835173,0.06568538696835173,14.86,1.0,0.0,19.0,0.06568538696835173,0.06568538696835173,ELEVATED
40367,"BIGHORN GAS GATHERING, L.L.C.",0.06568538696835173,0.06568538696835173,40.834,1.0,0.0,29.0,0.06568538696835173,0.06568538696835173,ELEVATED
994,"WILLIAMS FIELD SERVICES - GULF COAST COMPANY, LP",0.06568538696835173,0.06568538696835173,12.328,1.0,0.0,29.0,0.06568538696835173,0.06568538696835173,ELEVATED
31223,DISCOVERY GAS TRANSMISSION LLC,0.06568538696835172,0.06568538696835173,32.734,4.0,0.0,29.328099224048387,0.06568538696835172,0.06568538696835174,ELEVATED
32403,"ARCHAEA ENERGY OPERATING, LLC",0.06529623505743952,0.09792291950731365,24.97,4.0,0.0,18.654385262314783,0.018733922100478695,0.09357317122836716,ELEVATED
31335,"MARITIMES & NORTHEAST PIPELINE, L.L.C.",0.0652138612686542,0.09652390408166224,686.71,18.0,0.0,27.600675685514997,0.043253226650036176,0.07593320459991022,ELEVATED
39701,"BOARDWALK TEXAS INTRASTATE, LLC",0.065194310185714,0.11578047279103494,450.69999999999993,20.0,0.0,54.262591524295544,0.03204271752157151,0.10446888757100402,ELEVATED
11032,SPIRE MISSOURI INC. EAST,0.0650189366744514,0.11578047279103494,456.839,15.0,0.0,52.74248039243584,0.036886936720052894,0.0915077225412677,ELEVATED
993,CROSSROADS PIPELINE COMPANY,0.06501451877610914,0.11578047279103494,404.59,24.0,0.0,68.02752663189897,0.026166091593243512,0.11314079098505195,ELEVATED
31687,"HILL-LAKE GAS STORAGE, LLC",0.06431912978564627,0.06568538696835173,48.087,2.0,0.0,18.649135941106746,0.0617914082376288,0.06568538696835173,ELEVATED
31145,PORTLAND NATURAL GAS TRANSMISSION SYSTEM,0.06390383803011221,0.11578047279103494,376.172,12.0,0.0,28.438001765149984,0.02622903841413131,0.10063419110463592,ELEVATED
2596,COLUMBIA GAS OF OHIO INC,0.06374398918646343,0.06568538696835173,295.97,18.0,0.0,40.42538095077203,0.06254643619306036,0.06511120800074001,ELEVATED
2304,CHILDERSBURG GAS BOARD,0.06373839760299027,0.06568538696835173,56.0,4.0,0.0,57.07142857142857,0.061791408237628805,0.06568538696835173,ELEVATED
31492,TARGA PIPELINE MID-CONTINENT LLC,0.06373839760299027,0.06568538696835173,9.8,2.0,0.0,18.5,0.061791408237628805,0.06568538696835173,ELEVATED
11800,ATMOS ENERGY CORPORATION - LOUISIANA,0.06373839760299027,0.06568538696835173,47.1,4.0,0.0,39.11995753715499,0.06179140823762881,0.06568538696835173,ELEVATED
18584,"SPRINGFIELD, CITY UTILITIES OF",0.06373839760299027,0.06568538696835173,97.62,8.0,0.0,27.926347060028682,0.061989614072799064,0.06542454198635685,ELEVATED
31228,"CALIFORNIA RESOURCES ELK HILLS, LLC",0.06373839760299026,0.06568538696835173,47.400000000000006,4.0,0.0,17.276371308016877,0.061791408237628805,0.06568538696835174,ELEVATED
32380,"STECKMAN RIDGE, LP",0.06373839760299026,0.06568538696835173,18.22,2.0,0.0,18.499999999999996,0.061791408237628805,0.06568538696835173,ELEVATED
15350,PEOPLES NATURAL GAS COMPANY LLC,0.06373371773100871,0.06568538696835173,323.259,16.0,0.0,43.20599890490288,0.06256795713442886,0.06484874865247935,ELEVATED
17570,ROCHESTER GAS & ELECTRIC CORP,0.06373365559519967,0.06568538696835173,197.07999999999998,6.0,0.0,58.473411812461954,0.06212953898552881,0.06528172833899196,ELEVATED
11713,KEYSPAN ENERGY DELIVERY - LONG ISLAND,0.06372930690685277,0.06568538696835173,259.96000000000004,16.0,0.0,47.4916525619326,0.06245853837113852,0.06505373801486157,ELEVATED
20010,"UGI UTILITIES, INC",0.06371378028409432,0.06568538696835173,527.09,20.0,1.0,43.956288299910824,0.06270581650367191,0.06462114784051104,ELEVATED
13725,NORTHERN INDUSTRIAL ENERGY DEVELOPMENT INC,0.0637047601756073,0.06568538696835173,141.09000000000003,10.0,0.0,48.007938195478054,0.06187506179181942,0.06555902318663356,ELEVATED
22784,ALLIANT ENERGY - WISCONSIN POWER & LIGHT CO,0.0634513418889065,0.06568538696835173,75.74,14.0,0.0,27.98217586480064,0.061987366099354506,0.06479113812930562,ELEVATED
32374,"MONROE GAS STORAGE COMPANY, LLC",0.06340476899514229,0.09792291950731365,52.095,6.0,1.0,13.772626931567329,0.027360298235313104,0.0978666617958654,ELEVATED
39750,"GREYLOCK MIDSTREAM, LLC",0.06310754358491834,0.09792291950731365,28.342000000000002,10.0,0.0,23.53916449086162,0.033976270717397734,0.09241838945490612,ELEVATED
40086,"TRISTATE RLA, LLC",0.06308486001254504,0.06568538696835173,28.076999999999998,10.0,0.0,85.3982263062293,0.05956940820081097,0.06495725592391662,ELEVATED
39429,CHENIERE CORPUS CHRISTI PIPELINE,0.06307525777142539,0.09792291950731365,51.910000000000004,4.0,1.0,8.124638797919477,0.02765831549608677,0.09792291950731363,ELEVATED
39935,SPIRE STORAGE WEST LLC,0.06293291292069356,0.06568538696835173,37.62,4.0,0.0,8.224614566719831,0.043563137563511524,0.06568538696835173,ELEVATED
32262,PINE PRAIRIE ENERGY CENTER LLC,0.06273513716220286,0.09792291950731365,193.776,6.0,0.0,20.439239121459828,0.027527010858684833,0.09206168489553317,ELEVATED
31727,"KINDER MORGAN KEYSTONE GAS STORAGE, LLC",0.06272496518299923,0.09792291950731365,30.278,2.0,0.0,18.5,0.027527010858684833,0.09792291950731365,ELEVATED
39519,KINETICA DEEPWATER EXPRESS LLC,0.0626219053170736,0.06568538696835173,94.22,4.0,0.0,57.404691148376145,0.03250201286109142,0.06568538696835174,ELEVATED
32416,"ARCADIA GAS STORAGE, LLC",0.06254684138129071,0.09792291950731365,50.611,4.0,0.0,18.322676888423466,0.027551661774684075,0.09792291950731366,ELEVATED
31287,WILD GOOSE STORAGE LLC,0.06232765153492714,0.09792291950731365,67.4,4.0,0.0,19.805637982195844,0.026157166885696484,0.09792291950731365,ELEVATED
39903,HANNA OIL AND GAS COMPANY,0.06176689529409954,0.06176689529409954,8.3,1.0,0.0,18.0,0.06176689529409954,0.06176689529409954,ELEVATED
32363,MID-CONTINENT MARKET CENTER,0.06129898715478144,0.11578047279103494,348.77000000000004,14.0,0.0,56.69636149898213,0.03025534533466181,0.09544164577755876,ELEVATED
40149,MPLX LP,0.061277177927169496,0.09792291950731365,152.54999999999998,6.0,0.0,18.031661750245824,0.025755440147408114,0.0959479309477135,ELEVATED
31225,CLEVELAND-CLIFFS STEEL CORPORATION,0.06108868841210038,0.09792291950731365,19.676000000000002,4.0,0.0,27.772209798739574,0.023564923814321927,0.09792291950731365,ELEVATED
40709,SPIRE STORAGE SALT PLAINS LLC,0.06085936337278288,0.06568538696835173,42.2,4.0,0.0,27.078199052132707,0.04356313756351152,0.06568538696835173,ELEVATED
30054,KENTUCKY UTILITIES CO,0.060823062126233146,0.06568538696835173,22.151999999999997,8.0,0.0,24.01868905742145,0.03150024789503251,0.06496666231709897,ELEVATED
31594,TARGA SOUTHTEX MUSTANG TRANSMISSION LTD.,0.060565028448838994,0.09792291950731365,21.259999999999998,4.0,0.0,10.033396048918156,0.02320713739036432,0.09792291950731366,ELEVATED
39210,"BOARDWALK STORAGE COMPANY, LLC",0.06056502844883899,0.09792291950731365,29.54,6.0,0.0,18.608327691266084,0.023626932915103045,0.09757792234054276,ELEVATED
39109,"SUSQUEHANNA GATHERING COMPANY I, LLC",0.06056502844883899,0.09792291950731365,13.3,2.0,0.0,8.5,0.02320713739036432,0.09792291950731366,ELEVATED
19410,THUMS LONG BEACH CO,0.06056502844883899,0.09792291950731365,1.08,2.0,0.0,18.500000000000004,0.02320713739036432,0.09792291950731365,ELEVATED
31424,"BBT SIGCO INTRASTATE, LLC",0.06056502844883898,0.09792291950731365,69.778,2.0,1.0,68.5,0.02320713739036432,0.09792291950731365,ELEVATED
32557,"PAULSBORO NATURAL GAS PIPELINE COMPANY, LLC",0.06056502844883898,0.09792291950731365,5.236,4.0,0.0,8.5,0.02320713739036432,0.09792291950731366,ELEVATED
31439,HARDEE POWER PARTNERS LTD,0.06056502844883897,0.09792291950731365,19.800000000000004,4.0,0.0,28.398989898989896,0.02320713739036432,0.09792291950731365,ELEVATED
32249,"BLUEWATER GAS STORAGE, LLC",0.060565028448838966,0.09792291950731365,75.02000000000001,10.0,1.0,36.35577179418821,0.025697987411763348,0.09426888681105627,ELEVATED
31023,CITGO REFINING & CHEMICAL CO. L.P.,0.06055306626790448,0.09792291950731365,15.614999999999998,2.0,0.0,38.49983989753442,0.02320713739036432,0.09792291950731365,ELEVATED
38932,"BLUESTONE PIPELINE COMPANY OF PA, LLC",0.060547804893717506,0.09792291950731365,130.14000000000001,4.0,0.0,8.499769479022591,0.02320713739036432,0.09792291950731365,ELEVATED
31636,NORTHERN STATES POWER CO OF MINNESOTA,0.06039353199794734,0.06568538696835173,156.0,22.0,0.0,36.42628205128206,0.05453011505198145,0.06451404514834244,ELEVATED
288,"ALGONQUIN GAS TRANSMISSION, LLC",0.0603900916042735,0.11578047279103494,2239.29,78.0,0.0,52.530239495554405,0.04419469464281666,0.07437286553246523,ELEVATED
12350,"CENTERPOINT ENERGY RESOURCES CORP., DBA CENTERPOINT ENERGY MINNESOTA GAS",0.06022552205202664,0.09792291950731365,171.656,18.0,0.0,33.7568101318917,0.033725072999593056,0.08634840622079824,ELEVATED
180,SPIRE ALABAMA INC.,0.059713809478026944,0.11578047279103494,444.741,18.0,0.0,39.92269658070652,0.03365605680672202,0.09089341021381628,ELEVATED
22476,ATMOS ENERGY CORPORATION - KY/MID-STATES (KENTUCKY),0.05918831556967639,0.11578047279103494,322.49999999999994,12.0,0.0,50.85860465116281,0.027222800810303635,0.08547375658606246,ELEVATED
32634,"ENLINK PERMIAN, LLC",0.058366347651053946,0.06568538696835173,89.5,10.0,0.0,7.935541899441342,0.037961664237372676,0.06343932787954305,ELEVATED
32506,"NFG MIDSTREAM COVINGTON, LLC",0.05768235553645334,0.06568538696835173,105.2,5.0,0.0,7.878041825095057,0.03265716510491107,0.06568538696835173,ELEVATED
39886,SPIRE STL PIPELINE LLC,0.05701266798611588,0.09652390408166224,130.88,4.0,0.0,8.5,0.03621101157420111,0.08309157247588365,ELEVATED
117,AIR PRODUCTS & CHEMICALS INC,0.05661571070877381,0.11578047279103494,1399.0520000000001,82.0,0.0,22.631787810603175,0.03603492455987859,0.07063700692508926,ELEVATED
32420,"GRAMA RIDGE STORAGE AND TRANSPORTATION, LLC",0.05654697972166082,0.09792291950731365,11.25,4.0,0.0,13.752888888888888,0.02320713739036432,0.09792291950731366,ELEVATED
40768,"KINETIK HOLDINGS, LP",0.055414936524528176,0.06568538696835173,206.136,4.0,0.0,5.079791981992471,0.03718230509689029,0.06568538696835173,ELEVATED
30666,"ENMARK ENERGY, INC",0.05476772289276858,0.06568538696835173,128.48,12.0,0.0,31.541718555417187,0.03569587264756828,0.06095471650829182,ELEVATED
31788,CALPINE TEXAS PIPELINE LP,0.054400777952475964,0.06306106469544427,153.10000000000002,4.0,0.0,18.820378837361197,0.02805306965656457,0.06273454710115274,ELEVATED
40744,"JACK COUNTY POWER, LLC",0.05380377221826012,0.06568538696835173,66.6,4.0,0.0,12.704204204204206,0.037066604886101556,0.06568538696835173,ELEVATED
13299,NEW JERSEY NATURAL GAS CO,0.05325101501855338,0.11578047279103494,489.70700000000005,14.0,0.0,29.95984333489209,0.035458504388044286,0.07315076388590708,ELEVATED
31425,"PALO DURO PIPELINES (TEXAS GATHERING), L.P.",0.052027219972061965,0.11578047279103494,441.59000000000003,22.0,0.0,35.1240290767454,0.03263754100643559,0.07640394852190596,ELEVATED
31486,MoGAS PIPELINE LLC,0.051978847483532105,0.06306106469544427,262.99,9.0,0.0,41.873303167420815,0.023207137390364316,0.0628224987117926,ELEVATED
15014,GAS TRANSMISSION NORTHWEST LLC,0.051411494785265584,0.11578047279103494,2756.315,42.0,0.0,42.58840408298761,0.0365162377663178,0.06837864447269491,ELEVATED
13840,NORTHWEST NATURAL GAS CO,0.05120096318502786,0.10386684904293815,1307.3999999999996,21.0,0.0,43.19909744531132,0.036533416478457426,0.06900700027300054,ELEVATED
18555,SOUTHWESTERN PUBLIC SERVICE CO,0.05109070017907584,0.06568538696835173,58.6,7.0,0.0,22.911262798634812,0.030906822103506468,0.0651249789364593,ELEVATED
31724,SOUTHERN COMPANY PIPELINES,0.04947731578874547,0.06568538696835173,162.09,14.0,0.0,15.355604910851994,0.03497035709659841,0.06284983132200574,ELEVATED
14210,"OKLAHOMA NATURAL GAS COMPANY, A DIVISION OF ONE GAS, INC.",0.04897396185593526,0.09792291950731365,1060.98,20.0,0.0,51.13042658674057,0.041933024256358,0.05976185460882694,ELEVATED
40297,MIDLAND PERMIAN PIPELINE LLC,0.04849235438661969,0.06568538696835173,57.86,2.0,0.0,1.549429657794677,0.027527010858684833,0.06568538696835173,ELEVATED
40003,"DOS CAMINOS, LLC",0.048349944958566995,0.06568538696835173,162.19,4.0,0.0,4.213823293667921,0.02320713739036432,0.06568538696835173,ELEVATED
31632,NORTHWESTERN CORPORATION,0.048139334802726017,0.10386684904293815,4368.423,26.0,0.0,54.177308607705804,0.037398513121203195,0.061852814623019794,ELEVATED
15454,PETROLEUM FUELS CO,0.04740481287975996,0.06568538696835173,221.16400000000004,20.0,0.0,43.02348935631477,0.028778990660517756,0.057325009741152504,ELEVATED
40274,"BOARDWALK LOUISIANA GAS TRANSMISSION, LLC",0.04738325905702091,0.06568538696835173,41.22,5.0,0.0,36.361717612809315,0.029284949599772427,0.06568538696835173,ELEVATED
32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",0.04696007974523548,0.06568538696835173,29.04,6.0,0.0,29.409090909090907,0.03181051696761281,0.06051858168123317,ELEVATED
12817,"MOSS BLUFF HUB, LLC",0.046873049967280686,0.06568538696835173,44.7,4.0,0.0,25.976510067114095,0.028060712966209635,0.06568538696835173,ELEVATED
40053,"TRANSCAMERON PIPELINE, LLC",0.04674007371807059,0.06568538696835173,47.03,2.0,0.0,1.503508398894323,0.027527010858684833,0.06568538696835173,ELEVATED
40484,DELAWARE-PERMIAN PIPELINE LLC,0.04668884214781107,0.06568538696835173,66.94999999999999,2.0,0.0,1.502165795369679,0.027527010858684833,0.06568538696835173,ELEVATED
38950,"CADEVILLE GAS STORAGE, LLC",0.046634249667825804,0.06568538696835173,16.323999999999998,2.0,0.0,8.500735113942664,0.027527010858684833,0.06568538696835173,ELEVATED
38901,"PERRYVILLE GAS STORAGE, LLC",0.04661326742143661,0.06568538696835173,29.691000000000003,2.0,0.0,8.500185241318919,0.027527010858684833,0.06568538696835173,ELEVATED
39120,"TX PIPELINE WEBB CO RICH SYS, LLC",0.04660619891351829,0.06568538696835173,69.2,2.0,0.0,8.5,0.027527010858684833,0.06568538696835173,ELEVATED
40763,GOLDEN PASS PIPELINE LLC,0.04660619891351828,0.06568538696835173,139.4,4.0,0.0,18.499999999999996,0.027527010858684833,0.06568538696835173,ELEVATED
31737,TUCSON ELECTRIC POWER COMPANY,0.04660619891351828,0.06568538696835173,37.4,2.0,0.0,18.5,0.027527010858684833,0.06568538696835173,ELEVATED
40161,LOWMAN PIPELINE,0.04660619891351828,0.06568538696835173,107.958,2.0,0.0,1.5000000000000002,0.027527010858684833,0.06568538696835173,ELEVATED
38923,PROSPECTOR PIPELINE COMPANY,0.04660619891351828,0.06568538696835173,54.6,2.0,0.0,8.5,0.027527010858684833,0.06568538696835173,ELEVATED
39435,"IMPULSORA PIPELINE, LLC",0.04660619891351828,0.06568538696835173,38.2,2.0,0.0,8.5,0.027527010858684833,0.06568538696835173,ELEVATED
40401,"TGG SHELBY ASSETS, LLC",0.04660619891351828,0.06568538696835173,45.62,2.0,0.0,8.5,0.027527010858684833,0.06568538696835173,ELEVATED
39117,"TX PIPELINE WEBB CO LEAN SYS, LLC",0.04660619891351828,0.06568538696835173,81.24,2.0,0.0,8.5,0.027527010858684833,0.06568538696835173,ELEVATED
30679,NORTH COUNTRY GAS PIPELINE,0.046606198913518276,0.06568538696835173,44.0,2.0,0.0,28.5,0.027527010858684833,0.06568538696835173,ELEVATED
39824,"POMELO CONNECTOR, LLC",0.046606198913518276,0.06568538696835173,27.86,2.0,0.0,8.5,0.027527010858684833,0.06568538696835173,ELEVATED
31543,"BBT TRANS-UNION INTERSTATE PIPELINE, L.P.",0.04660460645979531,0.06568538696835173,83.867,4.0,0.0,11.028127869126115,0.027527010858684833,0.06568538696835173,ELEVATED
39894,"AMP INTRASTATE PIPELINE, LLC",0.04659473797501456,0.06568538696835173,116.53,2.0,0.0,8.499699648159272,0.027527010858684833,0.06568538696835173,ELEVATED
39194,SIERRITA GAS PIPELINE LLC,0.046581432557634306,0.06568538696835173,123.608,4.0,0.0,8.443029577373634,0.027477478146916874,0.06568538696835173,ELEVATED
32375,"SG RESOURCES MISSISSIPPI, LLC",0.04655050520464388,0.06568538696835173,118.87299999999999,4.0,0.0,18.498540459145474,0.027527010858684836,0.06568538696835173,ELEVATED
12876,DOMINION ENERGY UTAH/WYOMING/IDAHO,0.04642039993100001,0.08114553321423597,794.194,14.0,0.0,35.000351299556534,0.042157325903131475,0.07800005489277058,ELEVATED
967,"PINEDALE NATURAL GAS, INC",0.04627935990611738,0.06568538696835173,15.41,3.0,0.0,26.212848799480856,0.02320713739036432,0.06568538696835173,ELEVATED
515,DAKOTA GASIFICATION COMPANY,0.04627029146251175,0.06568538696835173,79.54,4.0,0.0,35.18845863716369,0.02634114339653,0.06568538696835173,STANDARD
19892,UCAR PIPELINE LLC,0.04610131846421548,0.06306106469544427,623.35,34.0,0.0,52.54430095451993,0.034066004026870864,0.054745458128918435,STANDARD
40390,"PINNACLE GAS TREATING, LLC",0.045974416100568204,0.06568538696835173,29.729,4.0,0.0,19.243701436307983,0.023207137390364316,0.06568538696835172,STANDARD
39908,TALL OAK WOODFORD,0.04516717242023771,0.06568538696835173,7.66,3.0,0.0,7.996083550913838,0.023207137390364316,0.06568538696835174,STANDARD
39033,"NESSON GATHERING SYSTEM, LLC",0.04508987202144875,0.06568538696835173,3.3,2.0,0.0,8.515151515151516,0.02320713739036432,0.06568538696835173,STANDARD
30585,SELKIRK COGEN PROJECT,0.044964289613235925,0.06568538696835173,4.1,2.0,0.0,28.512195121951223,0.02320713739036432,0.06568538696835173,STANDARD
32569,EMPIRE GENERATING COMPANY LLC.,0.044794444552948086,0.06568538696835173,9.15,2.0,0.0,18.508196721311478,0.02320713739036432,0.06568538696835173,STANDARD
22515,"NIPPON DYNAWAVE PACKAGING CO., LLC",0.044746080428779166,0.06568538696835173,17.71,2.0,0.0,8.507058159232074,0.02320713739036432,0.06568538696835173,STANDARD
40037,"BUCHANAN GENERATION, LLC",0.04469365224665732,0.06568538696835173,2.0,2.0,0.0,18.5,0.023701917524962906,0.06568538696835173,STANDARD
40667,NORTHEAST ENERGY CENTER LLC,0.04464475867271311,0.06568538696835173,2.14,2.0,0.0,1.5046728971962617,0.02320713739036432,0.06568538696835173,STANDARD
18273,SHELL PIPELINE CORP,0.044573080620194175,0.06568538696835173,215.22,19.0,0.0,21.54623176284732,0.029837633102791406,0.060662551713186755,STANDARD
32054,SILICON VALLEY POWER,0.04449193771653865,0.06568538696835173,4.65,2.0,0.0,18.501075268817203,0.02320713739036432,0.06568538696835173,STANDARD
12642,SPIRE GULF INC.,0.04448170249991269,0.06568538696835173,98.284,10.0,0.0,33.822758536486106,0.029065447311807404,0.05823784128270632,STANDARD
12672,"MONROE NATURAL GAS DEPT, CITY OF",0.04446590984336265,0.06568538696835173,86.48,2.0,0.0,8.5004625346901,0.023207137390364323,0.06568538696835173,STANDARD
32685,CALGAS LLC,0.044462902914371605,0.06568538696835173,11.487,2.0,0.0,38.50039174719248,0.02320713739036432,0.06568538696835173,STANDARD
30749,SACRAMENTO MUNICIPAL UTILITY DISTRICT,0.04446020776359243,0.06568538696835173,152.3,4.0,0.0,25.046618516086667,0.023207137390364323,0.06568538696835173,STANDARD
2585,COLUMBIA GAS OF KENTUCKY INC,0.04445374337864967,0.06568538696835173,113.56,12.0,0.0,33.25308207115181,0.027796229078509337,0.06146301532806588,STANDARD
26112,"VALERO REFINING-TEXAS, L.P.",0.04444921657145553,0.06568538696835173,7.189,4.0,0.0,20.63388510223953,0.02320713739036432,0.06568538696835173,STANDARD
31395,"BBT TENNESSEE RIVER, LLC",0.044447084795446526,0.06568538696835173,77.457,2.0,0.0,28.500019365583487,0.02320713739036432,0.06568538696835173,STANDARD
12628,MOBIL  PIPE  LINE COMPANY,0.044446262179358036,0.06568538696835173,4.52,4.0,0.0,22.03982300884956,0.02320713739036432,0.06568538696835174,STANDARD
14180,OHIO VALLEY GAS CORP,0.044446262179358036,0.06568538696835173,35.226,4.0,0.0,23.476437858400047,0.023207137390364323,0.06568538696835174,STANDARD
40386,DTM GAS STORAGE COMPANY,0.044446262179358036,0.06568538696835173,26.839999999999996,4.0,0.0,21.5849478390462,0.02320713739036432,0.06568538696835173,STANDARD
15952,PUBLIC SERVICE ELECTRIC & GAS CO,0.044446262179358036,0.06568538696835173,106.39999999999999,14.0,0.0,42.97368421052631,0.030225037371761788,0.05932434856823351,STANDARD
40743,"RW MILLER POWER, LLC",0.044446262179358036,0.06568538696835173,69.6,4.0,0.0,35.68390804597702,0.02320713739036432,0.06568538696835173,STANDARD
40626,WEST TENNESSEE GAS PIPELINE LLC,0.04444626217935803,0.06568538696835173,14.0,2.0,0.0,1.5,0.02320713739036432,0.06568538696835173,STANDARD
40710,"MONTOUR, LLC",0.04444626217935803,0.06568538696835173,32.92,2.0,0.0,1.5,0.02320713739036432,0.06568538696835173,STANDARD
38965,"CITY OF ALBUQUERQUE, SOLID WASTE MANAGEMENT DEPT.",0.04444626217935803,0.06568538696835173,3.89,2.0,0.0,8.5,0.02320713739036432,0.06568538696835173,STANDARD
39850,"TAIT ELECTRIC GENERATING STATION, LLC",0.04444626217935803,0.06568538696835173,26.9,4.0,0.0,23.46059479553903,0.02320713739036432,0.06568538696835173,STANDARD
39905,REP PROCESSING,0.04444626217935803,0.06568538696835173,2.02,2.0,0.0,8.5,0.02320713739036432,0.06568538696835173,STANDARD
39862,"DTM BIRDSBORO PIPELINE, LLC",0.04444626217935803,0.06568538696835173,26.48,2.0,0.0,8.5,0.02320713739036432,0.06568538696835173,STANDARD
32511,"BATON ROUGE RENEWABLE ENERGY, LLC",0.04444626217935803,0.06568538696835173,10.0,2.0,0.0,8.5,0.02320713739036432,0.06568538696835173,STANDARD
32494,PADUCAH POWER SYSTEM,0.04444626217935803,0.06568538696835173,32.0,2.0,0.0,18.5,0.02320713739036432,0.06568538696835173,STANDARD
32672,"NFG MIDSTREAM TROUT RUN, LLC",0.04444626217935803,0.06568538696835173,39.22,2.0,0.0,8.5,0.02320713739036432,0.06568538696835173,STANDARD
32549,GILL RANCH STORAGE LLC,0.04444626217935803,0.06568538696835173,63.76,2.0,0.0,8.5,0.02320713739036432,0.06568538696835173,STANDARD
3830,"GARLAND, CITY OF",0.04444626217935803,0.06568538696835173,11.844,2.0,0.0,38.50000000000001,0.02320713739036432,0.06568538696835173,STANDARD
13420,NEW YORK STATE ELECTRIC & GAS CORP,0.04444626217935803,0.06568538696835173,40.86,4.0,0.0,23.62481644640235,0.02320713739036432,0.06568538696835173,STANDARD
31096,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,0.04444626217935803,0.06568538696835173,2.0,2.0,0.0,28.5,0.02320713739036432,0.06568538696835173,STANDARD
39520,DELFIN OFFSHORE PIPELINE LLC,0.04444626217935803,0.06568538696835173,2.24,2.0,0.0,48.5,0.02320713739036432,0.06568538696835173,STANDARD
39496,"ETHOS POWER PLANT SERVICES, LLC",0.04444626217935803,0.06568538696835173,1.0,2.0,0.0,8.5,0.02320713739036432,0.06568538696835173,STANDARD
39494,"COFFEYVILLE RESOURCES REFINING AND MARKETING, LLC",0.04444626217935803,0.06568538696835173,14.2,2.0,0.0,8.5,0.02320713739036432,0.06568538696835173,STANDARD
39270,"COMMERCE MIDSTREAM, LLC",0.04444626217935803,0.06568538696835173,23.256,2.0,0.0,58.50000000000001,0.023207137390364323,0.06568538696835173,STANDARD
15790,PONTCHARTRAIN NATURAL GAS SYSTEM,0.04444626217935803,0.06568538696835173,3.718,2.0,0.0,28.5,0.02320713739036432,0.06568538696835173,STANDARD
31748,MASSACHUSETTS WHOLESALE ELECTRIC CO,0.04444626217935803,0.06568538696835173,11.32,2.0,0.0,18.5,0.02320713739036432,0.06568538696835173,STANDARD
31749,AECC- OSWALD GENERATING STATION,0.04444626217935803,0.06568538696835173,10.0,2.0,0.0,18.5,0.02320713739036432,0.06568538696835173,STANDARD
40223,"CRANBERRY CREEK LANDFILL, LLC",0.04444626217935803,0.06568538696835173,3.08,2.0,0.0,18.5,0.02320713739036432,0.06568538696835173,STANDARD
2767,"HARVEST ALASKA, LLC",0.04444626217935803,0.06568538696835173,259.18,10.0,0.0,34.018944362990965,0.029083767791264994,0.059433219453200195,STANDARD
